,url,product_id
258,https://www.masterofmalt.com/whiskies/loch-lomond/inchmurrin-20-year-old-1998-single-cask-master-of-malt-whisky/,73809
259,https://www.masterofmalt.com/whiskies/arran/arran-sauternes-cask-finish-whisky/,7181
260,https://www.masterofmalt.com/whiskies/pulteney/old-pulteney-navigator-whisky/,27331
261,https://www.masterofmalt.com/whiskies/tomintoul-14-year-old-whisky/,4010
262,https://www.masterofmalt.com/whiskies/isle-of-jura/isle-of-jura-12-year-old-whisky/,78932
263,https://www.masterofmalt.com/whiskies/highland-park/highland-park-21-year-old-1996-cask-12546-xtra-old-particular-douglas-laing-whisky/,84518
264,https://www.masterofmalt.com/whiskies/benromach/benromach-cask-strength-whisky/,89881
265,https://www.masterofmalt.com/whiskies/jura/isle-of-jura-18-year-old-whisky/,77562
266,https://www.masterofmalt.com/whiskies/deanston/any-distillery-bottling/,79784
267,https://www.masterofmalt.com/whiskies/royal-brackla/royal-brackla-16-year-old-whisky/,45399
268,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-37-year-old-1980-single-cask-master-of-malt-whisky/,73791
269,https://www.masterofmalt.com/whiskies/glen-keith/glen-keith-distillery-edition-whisky/,68904
270,https://www.masterofmalt.com/whiskies/allt-a-bhainne/allt-a-bhainne-21-year-old-that-boutiquey-whisky-company-whisky/,76854
271,https://www.masterofmalt.com/whiskies/isle-of-jura/isle-of-jura-21-year-old-whisky/,2416
272,https://www.masterofmalt.com/whiskies/strathmill-12-year-old-whisky/,2598
273,https://www.masterofmalt.com/whiskies/tomatin/tomatin-legacy-whisky/,22583
274,https://www.masterofmalt.com/whiskies/talisker/talisker-57-degree-north-whisky/,2603
275,https://www.masterofmalt.com/whiskies/scapa/scapa-skiren-whisky/,44913
276,https://www.masterofmalt.com/whiskies/wolfburn/wolfburn-aurora-single-malt-whisky/,57153
277,https://www.masterofmalt.com/whiskies/glenfiddich/glenfiddich-19-year-old-age-of-discovery-red-wine-cask-finish-whisky/,40999
278,https://www.masterofmalt.com/whiskies/isle-of-jura/isle-of-jura-seven-wood-whisky/,77564
279,https://www.masterofmalt.com/whiskies/bruichladdich/bruichladdich-28-year-old-1990-cask-169-cask-strength-collection-signatory-whisky/,89117
280,https://www.masterofmalt.com/whiskies/tomintoul/tomintoul-23-year-old-1995-cask-161-cask-strength-collection-signatory-whisky/,89140
281,https://www.masterofmalt.com/whiskies/glengoyne/glengoyne-17-year-old-that-boutiquey-whisky-company-whisky/,79151
282,https://www.masterofmalt.com/whiskies/glencadam/glencadam-13-year-old-the-reawakening-whisky/,64859
283,https://www.masterofmalt.com/whiskies/glendronach/the-glendronach-12-year-old-gift-pack-with-walker-slater-hip-flask-whisky/,88674
284,https://www.masterofmalt.com/whiskies/bruichladdich/bruichladdich-1985-32-hidden-glory-whisky/,69875
